gNa,gto,gCaL,gKr,gKs,gK1,"gb,Na","gb,Ca",gKur,INaCa(max),INaK(max),"Ip,Ca(max)",Iup(max),krel,[Cmdn]max,[Trpn]max,[Csqn]max,"tau,tr"
7.9008640035,0.1704037903,0.1456729531,0.0301758075,0.1364177591,0.1025263897,0.0007840046,0.0009760042,1.1733743743,1208.6734224628,0.706868274,0.2993746078,0.003870014,27.3567286033,0.0557470223,0.0570445063,10.1699072947,210.2453696031
8.9750898091,0.1423229989,0.1037977433,0.0287021502,0.138190141,0.09898879,0.0006260022,0.0011265815,1.0325857248,1769.1649783068,0.7446871736,0.3167294609,0.0040488802,33.4272615129,0.0614708826,0.0827536928,7.5213227463,202.646101783
7.2856824472,0.2037483896,0.1474293146,0.0327388032,0.1405722126,0.07238946,0.0007802676,0.00089619,0.7784486675,1730.0380589221,0.6172708617,0.3224112508,0.0047791625,22.8460976775,0.0608827563,0.0634168806,7.6113259789,210.5700616833
9.18836123,0.1471894381,0.1504777561,0.0327837498,0.1284737495,0.1047401937,0.0006369481,0.0010583681,1.1130515163,1632.2642701126,0.7024434727,0.2317954266,0.0043742497,24.0013098987,0.0500740935,0.0597498194,9.593422207,148.4041289177
7.9304249748,0.1613513595,0.100047319,0.0358670243,0.1601637842,0.0759739945,0.0005923966,0.0013545874,1.0291087356,1736.3287126358,0.4968747049,0.2205309481,0.0039136551,33.0625596279,0.0569552027,0.0600196872,7.9236558954,210.9251184876
8.4311606295,0.1396459907,0.131175956,0.0350101901,0.1498118643,0.0895074132,0.000559536,0.001027998,1.2423208025,1492.0545793071,0.5117812952,0.228264462,0.0040723803,30.1442408333,0.0528280062,0.0696662571,8.0198782127,136.628918551
9.7124742574,0.1911392902,0.1480034491,0.0270942075,0.1263676337,0.0941140987,0.0007368917,0.0009060256,1.2054292211,1510.9932364449,0.5404263672,0.3384981351,0.0052349042,25.7864535925,0.0476908774,0.0854224883,7.7296334098,222.6675858415
6.5329129768,0.1277175935,0.1184138267,0.0305561388,0.1355334107,0.0808178713,0.0006462284,0.0008658811,1.2449178445,1608.3277093298,0.5411895794,0.2304080671,0.0059958266,33.4967880551,0.0565572175,0.0732462143,12.4140765402,166.0237052167
9.5663674961,0.2000408811,0.0992773959,0.0238263796,0.1393377004,0.1011903331,0.0005749785,0.0013255966,0.8822763781,1464.2429027489,0.7444181018,0.2520363451,0.0053559024,27.825163979,0.044856528,0.0618023163,9.3149662457,169.4661617232
8.920444071,0.1631631637,0.1232700428,0.0263302158,0.1290263172,0.1121195983,0.0006473827,0.0012305624,0.8454700173,1421.7230593502,0.5385107748,0.3265978312,0.0039971312,26.4609800883,0.045796832,0.0639023001,9.870687313,191.8839830553
9.6830602214,0.1844742522,0.1204917919,0.0300812896,0.1266227134,0.0992433227,0.0005263682,0.0010753505,0.9740248284,1493.6627804604,0.6119471515,0.2578810032,0.0039913523,31.4665791252,0.0393584404,0.0526807695,11.2836703436,196.3601136945
6.3659430408,0.1663074837,0.1443031422,0.0289134055,0.1042357093,0.0922900481,0.0007109652,0.0011016462,1.2296900642,1599.7080551521,0.5697919724,0.2901960951,0.0038014111,34.4930330538,0.0442068242,0.0578661536,12.4791473447,191.063788586
8.3328655011,0.1936708813,0.118303853,0.0341634724,0.1120092191,0.1071116937,0.000683607,0.0009173544,0.875508778,1318.1801446506,0.6892520684,0.2879446584,0.0039936556,37.2968416821,0.0512731102,0.0763298838,10.5521150702,195.166513964
9.4601336047,0.1541682342,0.1002740166,0.0296401632,0.1544235262,0.0797160088,0.0008209596,0.0008991173,0.9185476128,1230.3482873972,0.5928789921,0.3163006689,0.0056738724,23.6743476776,0.0601923761,0.0576469705,12.2042291681,181.5267858634
9.0565280331,0.182900871,0.1397082924,0.0330913336,0.1543852424,0.0722090003,0.0006384738,0.0013784036,1.1954962382,1863.0013241091,0.4844551431,0.2301499602,0.0046213496,30.9568673974,0.0464945706,0.0575747164,7.7415172653,171.979877052
8.9562237848,0.1680742807,0.1312721364,0.0345898557,0.1412833959,0.1039666738,0.0008046353,0.0013946223,1.2487071237,1350.6961853171,0.7310247708,0.2755913994,0.0054210894,25.0025452431,0.0436201664,0.0741310186,10.6421401992,145.5298987058
6.3796776592,0.186610252,0.132137835,0.0318797737,0.1445566389,0.0849375961,0.0007929308,0.0009497096,1.2348969047,1641.1087200085,0.7057072512,0.3294758782,0.0053753963,25.5936104009,0.0495736502,0.072257084,12.2544611882,217.8090614092
9.4281217117,0.1418099909,0.1056886897,0.0333164371,0.0972365972,0.1099331255,0.0005251409,0.0010317846,1.0683351507,1933.5975009102,0.5867529944,0.3134661607,0.0045361254,30.642785087,0.0570458866,0.0622057183,11.7057282051,170.375244361
7.2660170903,0.1503522744,0.0971836019,0.0270487183,0.1369089409,0.0977078862,0.0008161682,0.0009871133,0.8633388076,1710.4680775426,0.4655825926,0.3206139918,0.0047835991,33.2601377394,0.0396925079,0.053040832,10.246477449,211.6359325944
7.2886140478,0.1722400086,0.0999150469,0.0244546579,0.1216392902,0.0974580812,0.0007578622,0.001365011,1.2493914902,1694.1628681204,0.4529294482,0.2972509236,0.0054531572,32.5810660204,0.0412682777,0.0762551935,10.7957344038,155.1575954029
7.4572670568,0.1479370536,0.1501221244,0.0269264726,0.1502183676,0.0975495535,0.0008220277,0.0009568553,0.848173727,1757.7178770092,0.6567822825,0.298618152,0.0046939174,24.0857570071,0.048105885,0.0811628452,10.235808959,138.2733157113
6.287240689,0.1453308113,0.1407591409,0.0226630959,0.1147076651,0.089491318,0.000823611,0.0012384548,1.241756119,1759.5023113468,0.614731954,0.2968280948,0.0056115443,25.603048181,0.0393847823,0.0676706777,7.6678620477,207.2052839619
6.2626451693,0.1666269545,0.1394516021,0.0271292662,0.1085436644,0.0753871873,0.0008010184,0.0009369662,1.0554534111,1505.9285196366,0.6926857916,0.3248812542,0.0041117108,30.5369940613,0.042236028,0.0622405759,9.6796334813,195.8008215258
8.9027899343,0.1352299235,0.1138558501,0.0314742987,0.1425228481,0.0897356837,0.000734342,0.0012559349,0.8300242816,1239.7769419294,0.6836749808,0.2643187025,0.0042871819,23.5176259554,0.0469411215,0.067775718,9.4909018824,220.0130501265
7.2224615859,0.1367936637,0.1180809966,0.0296312691,0.1356808317,0.0912239054,0.0006218798,0.0012502008,1.2020430982,1746.972396682,0.7006039247,0.2421165372,0.005769379,36.3730062685,0.0577659203,0.0641725208,11.9660571145,215.80371915
9.3244131629,0.1767802496,0.1295948464,0.0288142868,0.1147978624,0.0716411072,0.0005497404,0.0009045235,0.9955138004,1998.8696836002,0.5968012049,0.2412857697,0.0051443872,34.9446934376,0.0506116578,0.0691948015,8.2406432493,140.6971783851
5.9379730035,0.1539663771,0.1249325091,0.0243102858,0.1024657706,0.1096695054,0.0006310094,0.0012619143,0.8396582689,1519.0359517381,0.570716873,0.3303639848,0.0038723978,26.4194789516,0.0533313601,0.0824478924,11.8161653662,168.8357614031
7.9982930847,0.1446144672,0.1092181131,0.0277570167,0.1611111451,0.1123493672,0.0006417442,0.0011646191,1.0330319151,1705.9232321598,0.7396512562,0.3378363224,0.0044815786,26.9549455582,0.0614332483,0.0756204315,9.2425871688,146.5574475683
6.2229282857,0.1706639483,0.1409392189,0.0315118197,0.1587462679,0.067964686,0.0006949337,0.0011029768,0.83134772,1229.1667129177,0.4749999489,0.2457529133,0.0039992719,29.6555500877,0.0507393392,0.0701799831,11.7747235611,184.8495534522
8.2925732695,0.1503006011,0.1028970225,0.0275707633,0.1596046014,0.1120608742,0.0007258603,0.0010410696,0.8525566738,1722.4748982346,0.4968091273,0.2140835363,0.0052443911,22.7224914462,0.0609315987,0.0648935687,12.4837021756,188.5278389858
7.0167124279,0.1975910116,0.1369138487,0.0233519121,0.1141184952,0.1004549097,0.0006886215,0.0013223512,1.0080433987,1404.2327325509,0.5416433645,0.2815589944,0.0062480849,25.4821175084,0.0478975325,0.066865366,8.3741438827,186.4675625121
6.5295955311,0.132738573,0.1375918628,0.0295196869,0.1346539846,0.0929241679,0.0005629671,0.0012711868,1.1975197591,1696.4715928533,0.7096366397,0.2601801463,0.0060428009,34.4358753483,0.0382035202,0.0841675274,8.6135242695,165.9362158516
9.2308521312,0.1386927631,0.1144005163,0.0357815728,0.0983644203,0.0819391839,0.0008343704,0.0012670495,1.2254076953,1470.7276520516,0.6926580655,0.2223979518,0.0052803439,33.734000838,0.0404091744,0.0717993951,8.2834837837,173.8578503839
8.3972035029,0.1632306707,0.1192547439,0.0314139053,0.1025997913,0.0923240258,0.0007171839,0.0012267071,0.811554341,1726.7102747604,0.5684711772,0.294882274,0.0047578772,23.5460310178,0.0413441447,0.067312884,7.6979615389,216.7816569903
8.9287199564,0.1411029624,0.1486930842,0.0320478266,0.1595663336,0.0910374598,0.0008348193,0.0009180539,1.2425856234,1406.0651310657,0.6114801169,0.270175198,0.006168069,23.5595780073,0.0593207178,0.0694215775,9.8720060542,136.9067282628
7.8232662552,0.1538289972,0.1323649425,0.0363257925,0.147615801,0.0990536712,0.0007562156,0.0013347976,1.0367481008,1803.8784165098,0.5863363415,0.24471137,0.0047511165,27.3612414547,0.0556712746,0.0744823298,9.1290958252,224.6669910719
6.6371194891,0.1328805741,0.134533741,0.0304820671,0.1603361165,0.097318384,0.0005436404,0.0012762539,0.9574966428,1220.512728115,0.4972757802,0.3133237969,0.0058666154,23.4082198845,0.0468298623,0.086613437,9.0860717969,151.8622003797
8.725120214,0.1997842511,0.0938096268,0.0226828925,0.1098962918,0.0931514764,0.0005118622,0.0009248025,1.1859859233,1653.7366058796,0.5618976336,0.3359663085,0.0040396739,34.8164799701,0.0392766433,0.0612861065,9.6965664155,177.2857051703
8.1277837612,0.1526370296,0.100794462,0.0316237225,0.1562255396,0.0830638806,0.0007207844,0.0009313145,0.758110341,1675.0526459812,0.6588350708,0.3408441776,0.0050373292,25.0493392999,0.0502091426,0.0561432248,10.8990411407,158.3407121723
8.4105017131,0.1690677065,0.1199846981,0.0345980908,0.1077846103,0.1098206154,0.0006335931,0.0011336713,1.1241652039,1468.5917929405,0.5917859632,0.2709952633,0.0042354628,25.3567660947,0.0397632707,0.0566036949,8.4612853307,180.0506399649
9.6705555594,0.1497265936,0.1066092105,0.0261374597,0.1567342376,0.0785320766,0.0006973788,0.0010185968,0.8437052479,1558.0202898158,0.674782974,0.2939767159,0.0043616915,22.8572499918,0.0537096196,0.06963332,9.4471302679,138.6382943113
8.6544022359,0.1334659021,0.1055736114,0.0299977213,0.107065361,0.0704425169,0.000507555,0.0008828973,1.2259966617,1793.2428099033,0.6065044156,0.3103754274,0.0038963854,27.6836753168,0.0594685883,0.0573933488,11.2460800226,171.8707813757
6.7091425692,0.1793844452,0.1021162703,0.0367108398,0.0970927742,0.0853423501,0.0008054603,0.0011688678,0.7533292755,1220.1424900013,0.5468864131,0.2181666071,0.0050979851,37.2021261591,0.0430647203,0.080568905,7.9776122515,196.7407470559
6.409591252,0.1424222224,0.1322864961,0.0248807193,0.1589527022,0.0874203258,0.0006908973,0.0012791843,1.1821902881,1312.4792063406,0.6653376598,0.3347821226,0.0038087208,26.0602344891,0.0518449772,0.0603746196,8.1265487655,165.4595535824
7.2072031473,0.1351321304,0.1390964488,0.0296590866,0.1432599527,0.0850973236,0.0005194312,0.001373349,0.8357167716,1479.8492473033,0.4563950198,0.2504588574,0.0060880809,30.9761030073,0.0409834462,0.0805226271,12.4903905281,149.750491676
6.4925508081,0.1720210743,0.0970505357,0.0354520905,0.1246897556,0.0810299606,0.0008182483,0.0013580367,1.1522305544,1699.4078390782,0.4815597659,0.2667161649,0.0043036706,34.060695909,0.0602864152,0.087385106,9.5538607925,217.2975412157
8.2685301391,0.1375222884,0.1161180753,0.0308897724,0.1267045447,0.0687187183,0.0008330891,0.0011986268,0.7980196831,1929.0497923019,0.5901139006,0.2338919039,0.0037974563,37.0337201921,0.0504600504,0.0604002611,9.2096752879,156.3323219833
8.0317003121,0.1705406572,0.097657728,0.0309095939,0.1072204124,0.1037608783,0.0005937845,0.0011609236,0.8352754762,1475.9371338262,0.5979574546,0.2466683024,0.0050394046,23.9092830325,0.042643746,0.0572180985,8.1294874171,190.052766027
7.3949429597,0.1628028139,0.1514619673,0.0255508534,0.1547624495,0.1100344063,0.00077447,0.0012484209,1.1016394051,1962.8812135413,0.7249065524,0.3112559915,0.0037640245,22.6998544265,0.0386166838,0.0731095918,8.3218691422,202.3315997326
6.3802256862,0.1364451398,0.0966166406,0.0284353768,0.1229557883,0.0859178664,0.0006175898,0.0011902936,0.8852616468,1731.8025464093,0.7385121047,0.2743888962,0.0057563323,29.7975348403,0.042660037,0.0872272053,9.624074544,206.7792592462
6.4465348796,0.1435146171,0.1112952837,0.0358274143,0.1067679936,0.1049062813,0.0006514121,0.0012179243,0.9932454995,1547.4243200637,0.5507642704,0.2101547039,0.0062198517,26.2379389784,0.0382216677,0.0706566051,8.4282129872,171.5877108175
7.1493622105,0.145833808,0.1202461367,0.0311450851,0.1339419127,0.0980866342,0.0005192434,0.0008622029,0.8242393787,1485.6873688683,0.6979445796,0.2995522951,0.0042385109,30.0448218293,0.0395090057,0.0610111815,10.9004544225,159.6902885657
6.2746861732,0.1474736787,0.1516195022,0.0286712055,0.1083736584,0.0795002072,0.0006118997,0.0013874874,1.0248975169,1776.790676258,0.6210751801,0.2932060996,0.0050276647,24.3184748671,0.041008296,0.0668348645,8.1358924492,179.9423606767
6.3176048509,0.2004613814,0.1253942388,0.0349007267,0.1188223029,0.0825366713,0.0006807826,0.0009036434,0.7547615732,1251.9775829532,0.6270756079,0.2499995417,0.0051784157,29.8496490655,0.0462032377,0.053383695,8.6476153695,158.6428091021
7.5459190385,0.1965936163,0.1353990585,0.0299575139,0.1288163974,0.085402336,0.0005816107,0.0010488252,0.7937337888,1577.7325891409,0.6442662375,0.3092301007,0.0037871438,35.15412396,0.0499765251,0.0699776279,7.9812165644,204.4499136188
8.6599745971,0.1711799688,0.1270173568,0.0311523131,0.099877661,0.075340713,0.0005518576,0.0009064664,1.2092535851,1574.1363692027,0.5981230257,0.2849102118,0.0051651513,26.4922083436,0.0432408961,0.0702638326,11.8836649796,146.3503624864
7.3984484798,0.1985536582,0.1190036291,0.0302889668,0.1020640231,0.077367017,0.0007967581,0.0009460344,1.1573086797,1429.3379580342,0.6938345322,0.3264828832,0.0039085285,28.0624297262,0.0554870003,0.0697969763,8.5461753123,178.4329900999
5.8605959326,0.1614832932,0.1457206234,0.0286811095,0.1341204729,0.0867793669,0.0007611744,0.0011909098,0.8515109756,1231.8575710068,0.4796553124,0.2416900357,0.0062148489,33.0743007564,0.0454670777,0.0629535295,8.7354161975,145.4286500578
6.350174707,0.2001058561,0.1529382134,0.024864121,0.1160092307,0.1040344326,0.0008364969,0.0009500933,1.1629734236,1300.2729757919,0.4949848268,0.2193094299,0.0043283814,25.8773622288,0.0464752943,0.0734931697,7.5728630581,217.1304883287
7.907089601,0.1856799724,0.1012015333,0.0274777047,0.1262780016,0.0862786332,0.0007393586,0.0011357484,1.0188573699,1267.9608168063,0.5535588778,0.2795647089,0.0053932454,24.8575096083,0.0526077828,0.0742240851,9.8191280811,138.6826805185
6.617060383,0.1740431409,0.1194917957,0.0341940228,0.1432093193,0.0999667884,0.0006483555,0.0009486425,0.9438779424,1911.2418580015,0.5924015177,0.2728671394,0.0041652632,29.4717549665,0.0528451509,0.0602001838,12.4105920523,187.9049975643
7.6942824591,0.2060709443,0.0970611347,0.0255788467,0.1334552279,0.108155028,0.0005275205,0.001270741,1.2098123843,1477.328485386,0.6651742976,0.2466846167,0.0044408182,25.0830043968,0.039932555,0.0621733557,7.6454845506,143.0241559092
6.9920043207,0.1763848047,0.0995027884,0.0358507638,0.1520208182,0.0901781062,0.0005901254,0.0012478026,0.8132468521,1292.4453352047,0.4512227714,0.2676936305,0.0043798737,24.4547061797,0.0514015039,0.0700221447,8.8811645139,139.8502752332
9.2740083846,0.1345968168,0.0956532787,0.0308991406,0.1214518541,0.0793601487,0.0007327795,0.0010761507,1.1874254709,1616.4124044714,0.4506080509,0.3423161395,0.0040198135,28.3966115039,0.0600701671,0.0741598173,7.7934261148,153.3352856444
7.567776533,0.1677073848,0.1490946905,0.0281988716,0.1046461215,0.0867287199,0.0006605986,0.0012243684,0.9992912898,1989.770713261,0.6693718479,0.296689749,0.0042156022,27.6210471665,0.0505013264,0.0533252227,9.3506258614,199.0239049503
8.8771834568,0.1764520972,0.1102274645,0.0348801332,0.1117388778,0.0768365019,0.0006387251,0.0012747162,0.9157134711,1644.3292911438,0.5116883412,0.268857161,0.0048442213,27.4958142466,0.0490185447,0.0788142792,8.5361251496,179.0917282181
6.4542348278,0.1896914378,0.107835749,0.0363078777,0.1321943751,0.1072815383,0.0005640077,0.001044173,0.9979590331,1259.3526920656,0.4692249993,0.2956477866,0.0041574296,29.8167204519,0.0540366966,0.0843278897,10.4907021069,186.1258060431
7.474455964,0.1517928397,0.1360035402,0.0256672049,0.1101797078,0.0832172651,0.0008055009,0.0011774115,0.7561520577,1415.8359906507,0.6151746765,0.2781190845,0.0049148635,30.4903604481,0.0603991762,0.0816766592,9.1020486435,138.9260589556
8.0822249629,0.1325325995,0.132244716,0.0279971727,0.1237026192,0.0828850932,0.000534678,0.0008515632,1.2047736694,1682.8373418092,0.6812234524,0.2562835422,0.0048998467,26.2991602887,0.0448023533,0.0710343359,10.7817028698,162.4298969399
8.5446010957,0.1715533288,0.1183884457,0.0332013552,0.1515883218,0.0799264613,0.0006085498,0.0011830892,1.1020561445,1325.4461459669,0.4809605157,0.3190138854,0.0057755429,32.7434545192,0.0542610703,0.0587953766,10.7067406285,149.6639877124
6.1888844386,0.1646959232,0.1522147959,0.0241625972,0.1276384176,0.0787997777,0.0007394344,0.0012985466,0.9449320035,1587.2805155444,0.537345666,0.3289337957,0.0056230938,25.0696399868,0.062231096,0.0722181176,12.0437424511,208.8604690258
6.1775241275,0.1485065267,0.1380992804,0.0227417755,0.1286025722,0.0829207292,0.00080167,0.0011808073,0.8936481912,1616.8628635007,0.7140380286,0.2599092156,0.0056366371,29.2681793338,0.0423875863,0.0717291423,9.4358010503,135.5436364202
6.9247835481,0.1452495863,0.1359955838,0.0223172589,0.1350099195,0.1016391987,0.000765823,0.0012843839,0.7535202884,1974.7573611942,0.6059176811,0.2507012854,0.0047833112,32.8853329053,0.0396016693,0.0553602088,11.5555594738,181.0370908624
8.9791842456,0.1960554039,0.1239195068,0.0295999693,0.1195877294,0.076416827,0.0005238885,0.001047504,0.8036241281,1481.8143656556,0.4947628437,0.208667167,0.0043452623,30.5831343815,0.0525241408,0.0719584745,11.4465030712,202.8114472494
8.495557797,0.1610257008,0.0945466201,0.036690929,0.1092098533,0.0807815458,0.0008104399,0.0010213396,0.9021390344,1886.8662150795,0.6491524163,0.2367419356,0.0062153351,36.8356297611,0.0415765729,0.0815141973,12.2584999674,152.1103691529
7.200263516,0.1426130748,0.1509021823,0.031455301,0.097916963,0.0916423864,0.0006861929,0.000849492,0.9441278788,1532.8730975761,0.5630210261,0.2833164054,0.0060205751,27.0695203708,0.051921372,0.0753576165,11.142448037,172.864616577
7.1571191167,0.1411015046,0.097738921,0.0231477917,0.1283987711,0.0943567912,0.0006410176,0.0010217011,1.2391015206,1792.2999453119,0.6995382759,0.2590727773,0.0043757251,29.341385107,0.0537708981,0.0615002998,8.2008084535,197.6719585983
6.5085272448,0.1716121999,0.1426165094,0.0354827985,0.1287339266,0.112210304,0.0005628429,0.0012177029,0.9590912335,1880.4768655997,0.6095674623,0.301986657,0.0038741677,36.3133531722,0.0506620851,0.057613545,7.6154360645,203.8679775947
8.0109717654,0.1638951085,0.1464626648,0.0335589642,0.1325323103,0.07091153,0.0007073737,0.0011763036,0.9323902984,1577.961120797,0.5006024216,0.3075695135,0.0042573015,34.6615634402,0.0558740382,0.082327891,7.947154821,176.4304965213
