PCa,Jup,[TRPN],Gncx,"INaCa,SS",CaMKo,[BSL],aCaMK,bCaMK,"tau,diffCa","Tref,v","TRPN50,v","nTm,v","nTRPN,v","kTRPN,v","rs,v","rw,v","Aeff,v","ku,v","beta1,v","beta0,v","gamma,s,v","gamma,w,v","phi,v","ca50,v","nu,v","mu,v"
0.000131769,1.37292,0.084755,0.0042568,0.23341,0.0591244,1.22793,0.035695,0.000976177,0.200786,60.925,0.200209,1.75424,2.5939,0.108326,0.133315,0.550692,32.7606,0.0183028,-2.39513,3.33614,0.00463253,0.554476,2.58374,0.759856,8.49575,2.94824
0.000136179,0.839619,0.0897331,0.0021618,0.930558,0.047542,1.39838,0.0573823,0.00100994,0.152426,177.143,0.350496,1.98305,2.59746,0.120551,0.357025,0.417202,31.4185,0.0289628,-1.65752,2.03189,0.00537752,0.671525,1.48523,0.721636,9.95652,3.48377
0.000133348,0.94454,0.100631,0.00166978,0.821125,0.0740015,1.26791,0.0427242,0.000707676,0.164723,76.4534,0.440424,2.07835,1.38083,0.0736277,0.26578,0.452255,31.7021,0.0278275,-2.0696,2.25132,0.011938,0.700976,1.87884,1.10858,9.20803,3.3464
6.54091e-05,1.1624,0.0886699,0.00130808,0.444476,0.0445551,1.09296,0.0372868,0.000670769,0.236759,96.5779,0.415287,2.0555,2.43052,0.0991795,0.133838,0.717849,14.4914,0.0269152,-2.47573,1.69226,0.00790989,0.783786,2.49668,1.13704,4.5615,3.29447
8.3507e-05,1.43117,0.0945811,0.00291335,0.289454,0.0289751,0.897936,0.0318941,0.00074115,0.110886,171.309,0.376151,2.02176,1.83427,0.118894,0.228547,0.50551,33.7603,0.0196316,-1.63171,1.24746,0.00562695,0.353352,1.9259,0.816175,7.85084,2.47398
7.81402e-05,1.10946,0.0927253,0.00121108,0.950656,0.065153,0.706387,0.0432275,0.000882492,0.146875,72.1919,0.193357,2.44149,2.21049,0.0883273,0.219796,0.480741,32.7888,0.0240956,-2.07992,2.8285,0.00497784,0.674051,2.46139,1.12162,8.54736,3.52258
0.000131382,1.03128,0.0870565,0.00171525,0.517559,0.0339656,0.783238,0.0345777,0.000514621,0.113142,154.226,0.380115,2.23687,1.9183,0.12564,0.178098,0.474954,25.6056,0.0215393,-1.91749,2.61901,0.00883325,0.35545,3.24197,1.05321,3.90415,1.79043
0.000130918,0.717251,0.0718107,0.00139323,0.615362,0.0499111,1.50953,0.0479429,0.000655359,0.250732,67.7354,0.475043,2.64286,1.88279,0.124369,0.373286,0.419354,23.4614,0.0154078,-1.29046,1.52528,0.011239,0.824071,2.59952,0.841713,7.26186,4.05132
0.000122286,1.38929,0.082203,0.00420521,0.34718,0.0302381,0.911059,0.0488017,0.00100003,0.11183,62.9457,0.38647,2.90611,2.43789,0.0550502,0.288475,0.625051,29.4805,0.0110068,-2.55558,1.78846,0.00469611,0.603773,2.16431,0.833462,6.94478,4.20597
0.000118496,0.753648,0.0639241,0.00144666,0.966728,0.0355379,0.814914,0.0586556,0.000963524,0.206994,160.378,0.310794,2.68883,2.02977,0.125418,0.237675,0.747234,26.5705,0.0292158,-2.12077,2.74714,0.00693469,0.79414,1.65537,0.662112,7.99511,3.72207
9.76922e-05,1.16202,0.100919,0.00143844,0.662318,0.0284627,0.718092,0.0347529,0.000357107,0.282548,125.133,0.349187,2.48582,2.5678,0.0728628,0.132493,0.336864,33.5972,0.0137038,-3.41873,2.78226,0.0113157,0.599049,2.3361,1.06833,4.44184,3.02668
0.000125633,0.837219,0.102929,0.00107842,0.555889,0.0667804,0.941993,0.0306871,0.000712733,0.201625,70.086,0.377815,1.88882,2.77937,0.142519,0.301252,0.270463,22.0366,0.0156324,-3.04697,2.35892,0.00931726,0.456003,3.2404,0.974322,6.6117,2.58828
0.000133044,1.47259,0.104341,0.00255054,0.541952,0.0282439,0.920572,0.0441718,0.000894992,0.228442,148.898,0.516399,2.05061,2.12775,0.0837595,0.168013,0.376954,29.8206,0.0286358,-1.29203,2.72163,0.00600374,0.882991,3.15101,0.695075,7.45649,1.58871
0.000108786,0.617838,0.0998354,0.00109968,0.511228,0.0337446,0.994636,0.0637996,0.000496536,0.204565,144.762,0.454293,1.54629,2.66698,0.105282,0.345844,0.600289,25.5883,0.0194516,-1.67478,2.80098,0.0120829,0.434044,2.19037,0.993065,6.29449,3.65399
7.34666e-05,1.02682,0.0652097,0.00107101,0.393117,0.0335588,0.761815,0.038233,0.000759705,0.109704,76.2074,0.269379,2.03325,2.2808,0.131848,0.18964,0.601577,33.6014,0.0152521,-2.68796,2.41443,0.00621016,0.407483,2.45558,0.800833,7.25849,4.0282
7.25737e-05,1.15642,0.0879889,0.000978685,0.908692,0.0436107,0.785988,0.0546536,0.000660903,0.110988,66.4872,0.29201,1.92799,1.94032,0.0678972,0.372149,0.589826,24.6768,0.0207918,-2.8812,1.77328,0.0107097,0.474013,2.63176,0.911868,3.92722,3.17585
3.9333e-05,0.958944,0.0774362,0.00115888,0.355592,0.043995,1.03187,0.045448,0.000857241,0.150798,84.8028,0.468434,3.046,1.54494,0.0864303,0.367292,0.415793,26.5769,0.0208373,-2.41007,2.31321,0.00621218,0.674829,2.04215,0.635252,6.05776,1.92782
0.000143458,0.839188,0.0840018,0.00200596,0.354758,0.0616801,1.25814,0.0724548,0.000963119,0.14478,157.221,0.488153,2.81995,1.88703,0.134997,0.130734,0.482051,32.5664,0.0255785,-1.47749,2.28639,0.00859356,0.548181,2.04357,1.15609,7.00531,4.42284
0.00010562,1.39106,0.0929944,0.00151601,0.755205,0.0328901,1.14328,0.0587651,0.000421793,0.284699,154.626,0.340588,2.26586,2.20971,0.100348,0.300122,0.472263,23.5925,0.029409,-3.51135,3.31758,0.00865139,0.682474,1.49447,1.0842,6.65145,4.25989
0.000108241,1.12283,0.0794768,0.00171423,0.7179,0.0403837,0.997081,0.0329477,0.000854168,0.192897,87.9203,0.252976,2.61424,1.55703,0.0534825,0.236778,0.523644,26.4632,0.0314476,-3.12679,2.8175,0.00434561,0.88718,2.3274,1.09234,5.10429,2.35079
0.000105707,0.992062,0.0841279,0.00213959,0.268246,0.0457011,1.21459,0.0308551,0.000925272,0.294718,138.018,0.461415,2.877,2.64865,0.115137,0.232166,0.687198,17.4718,0.0186671,-2.71998,2.69,0.00500772,0.784736,3.14762,0.605707,7.88084,4.18306
7.99108e-05,0.88326,0.0895453,0.00168039,0.433722,0.0558729,0.595643,0.0435266,0.000545316,0.1116,62.184,0.413979,2.37168,1.38612,0.124404,0.263031,0.583301,32.8573,0.0171488,-1.7003,2.71594,0.00530734,0.388156,2.76475,1.10937,8.27509,4.06348
0.000145809,0.998134,0.0943688,0.0014838,0.92709,0.0340338,0.57288,0.0575951,0.000563716,0.214008,117.618,0.483927,2.60017,2.18761,0.124281,0.169191,0.668634,12.8931,0.0291246,-1.31694,2.11404,0.0046747,0.745919,3.20144,0.58435,5.56591,4.19542
0.000118988,1.38332,0.0729214,0.00231339,0.891572,0.0295258,1.2339,0.053521,0.000959946,0.160376,108.179,0.514307,2.4245,1.9179,0.0931252,0.293748,0.469329,19.5222,0.0231242,-2.55551,2.89526,0.0112275,0.729736,2.20861,0.715716,5.27738,3.55219
7.84326e-05,0.554254,0.0562766,0.00116075,0.303534,0.0679229,1.25697,0.051185,0.001017,0.193143,121.429,0.357215,1.32597,2.76467,0.134813,0.237033,0.694615,24.6229,0.0250891,-3.52225,2.51283,0.00507451,0.906747,1.20519,1.1132,4.16719,2.63639
0.000128329,1.19443,0.10068,0.00202308,0.624352,0.0344214,0.592198,0.0551797,0.000698889,0.283503,174.029,0.42088,2.69966,1.46164,0.105514,0.252698,0.703504,32.3026,0.0155653,-2.8869,2.01642,0.00451239,0.492098,2.38549,1.15711,6.07317,3.42523
7.12063e-05,1.01514,0.0743002,0.00146405,0.680325,0.0513474,0.647199,0.0258798,0.000896791,0.19191,77.2086,0.449413,1.76118,2.64709,0.134351,0.295023,0.618232,26.78,0.0194159,-1.24324,2.31244,0.00667295,0.777483,2.81188,0.686201,4.05897,3.80593
0.000100391,1.45078,0.0572158,0.00254257,0.51584,0.030661,1.10692,0.0289916,0.000611965,0.178324,100.272,0.434064,2.33153,1.14883,0.0837631,0.189758,0.300977,36.8549,0.0151188,-1.75583,2.07753,0.00860997,0.376992,1.39266,1.17665,7.23004,3.05719
9.63779e-05,0.859483,0.082738,0.00131332,0.440361,0.041137,0.659698,0.0355051,0.000861208,0.184269,71.8562,0.25124,2.94427,2.37303,0.124465,0.161951,0.339754,27.3752,0.0182302,-3.32905,1.79896,0.00897357,0.582394,2.76309,0.947866,8.82541,1.66337
0.000142856,1.14254,0.0945706,0.00224315,0.455084,0.0664074,1.36281,0.0345022,0.00079023,0.263358,108.017,0.34787,2.53845,2.78438,0.140379,0.272328,0.262834,22.8983,0.0202758,-1.59854,2.31481,0.0127319,0.706896,1.61873,0.974411,9.86697,3.64061
7.18173e-05,1.03634,0.0960862,0.00124232,0.966978,0.0444896,1.07554,0.0495712,0.000566562,0.144965,105.535,0.281146,2.4065,2.1129,0.113591,0.364331,0.692638,19.6537,0.0256268,-1.53843,2.64065,0.0124584,0.670699,1.21163,1.18113,3.63773,1.92149
3.26411e-05,1.43762,0.0611233,0.000887591,0.340038,0.0281769,0.606725,0.0725592,0.000901616,0.220476,175.543,0.288747,2.65668,2.73783,0.0870074,0.209263,0.368441,32.5226,0.0181594,-2.75855,2.27816,0.0114809,0.731785,3.32041,0.796256,10.4899,2.08673
0.000100493,1.10734,0.0781297,0.00210162,0.345534,0.0381076,1.02604,0.0274181,0.000464794,0.126658,99.751,0.228285,1.66463,2.53358,0.1426,0.252646,0.311916,12.7752,0.0307918,-1.73911,3.09912,0.0051672,0.344152,1.36783,0.919762,9.84827,2.93925
0.00010427,0.792511,0.0651363,0.00106914,0.750247,0.0591456,1.33747,0.0366754,0.000923416,0.280369,112.53,0.291499,2.46975,1.59222,0.0600263,0.139452,0.414802,30.3206,0.0250171,-2.19927,2.26931,0.00797212,0.812893,2.87898,1.04813,10.0008,4.01132
9.26517e-05,1.45404,0.072379,0.00205213,0.269305,0.0330038,1.00345,0.0742224,0.000920666,0.160756,118.85,0.423466,2.66864,2.55259,0.124452,0.34298,0.735675,17.3261,0.0258107,-2.38213,2.84827,0.00685927,0.385397,2.28941,0.948987,7.84784,2.57255
9.03322e-05,1.03412,0.0833586,0.00202513,0.541909,0.0387539,1.60803,0.0400753,0.000778474,0.244325,134.949,0.334551,2.63715,2.19394,0.132945,0.165878,0.43928,35.7086,0.0237643,-1.52467,3.44652,0.0101901,0.644034,3.06059,0.864772,8.59423,2.23746
0.000137553,0.615334,0.0895079,0.00182985,0.603226,0.0663571,0.843188,0.0351421,0.000631538,0.274802,135.755,0.326255,2.65462,2.19035,0.078908,0.35991,0.267854,29.1796,0.0147956,-2.76728,2.39803,0.00439284,0.389989,2.18441,0.765489,6.49153,2.87834
0.00013477,0.828303,0.0946109,0.00176095,0.430865,0.0471016,1.09762,0.0737364,0.000583653,0.191061,63.8331,0.448136,1.68408,2.58383,0.066088,0.231222,0.455419,26.6782,0.02006,-2.25582,1.39368,0.00592027,0.918514,1.51654,0.767965,5.36944,2.12998
7.66045e-05,1.22874,0.0975432,0.00274864,0.484796,0.0363568,0.712887,0.0573814,0.000868103,0.103669,122.676,0.324893,2.95961,2.48391,0.0881586,0.345166,0.454868,16.3669,0.0124655,-2.389,2.21927,0.0124224,0.857839,2.11865,0.63761,6.79344,2.06772
5.95118e-05,0.781861,0.0453451,0.0012911,0.366185,0.0303734,0.755504,0.0615212,0.000938963,0.16399,62.7228,0.324794,1.88951,2.76341,0.0995363,0.278175,0.697807,35.3095,0.0258433,-1.25798,1.54691,0.00963726,0.424452,2.38665,0.429265,4.24082,2.07456
0.000135389,1.02128,0.0977758,0.00221577,0.463079,0.059841,0.947214,0.0521258,0.000992182,0.243143,157.362,0.417899,2.74673,2.97684,0.0830008,0.32906,0.666143,24.2405,0.0281834,-2.887,3.02355,0.0110835,0.622353,1.75274,1.11337,8.65372,3.96178
0.000139613,1.15514,0.0688692,0.00260367,0.360653,0.0740089,1.21947,0.0279308,0.000961546,0.129972,73.7585,0.293806,1.4374,2.53505,0.0946613,0.13672,0.358389,35.7688,0.0134489,-1.85137,1.64053,0.00721635,0.448777,2.99401,1.09618,9.29931,3.79666
0.000137031,1.43159,0.0949812,0.00292057,0.475028,0.0318186,1.4695,0.0693877,0.000595512,0.218023,67.9243,0.235254,1.81582,2.46124,0.116633,0.234777,0.360952,18.7827,0.0129221,-2.88259,1.19578,0.00499638,0.852751,2.38886,0.913613,9.51308,2.08359
0.000143845,0.86557,0.0990075,0.00185374,0.684833,0.0514969,1.27403,0.068547,0.000941952,0.220948,93.0019,0.308977,2.17019,1.74228,0.0906762,0.157707,0.42345,33.3134,0.0262454,-2.51789,2.24131,0.0101338,0.777154,2.80495,1.15833,3.79879,3.66711
9.15867e-05,1.21795,0.0913284,0.00164416,0.465517,0.0450187,0.888496,0.0639225,0.000561901,0.130763,138.486,0.476383,2.3103,1.6602,0.126911,0.273668,0.510069,25.704,0.0298143,-2.48414,2.26053,0.00703505,0.566382,2.05096,1.15147,5.43534,3.42687
5.85054e-05,1.23555,0.0677899,0.00110362,0.454877,0.0289819,1.24208,0.0273114,0.000780247,0.106052,91.6453,0.457573,2.01915,2.59271,0.0909035,0.212958,0.481362,30.3504,0.0299812,-3.56703,3.41173,0.00760174,0.313167,2.49479,1.11366,4.78244,3.67141
8.45532e-05,1.43351,0.0821229,0.00181493,0.768988,0.0378603,0.689949,0.0636113,0.00066502,0.230596,77.3045,0.307029,1.89274,1.86887,0.108936,0.326735,0.250155,34.5425,0.0154519,-3.05493,2.05506,0.00925392,0.71553,1.68737,1.03013,9.42576,3.94996
9.46633e-05,1.43384,0.0750121,0.00155194,0.331098,0.0320453,1.1764,0.0294603,0.000522766,0.256718,107.455,0.229431,2.70074,2.68452,0.105515,0.230329,0.687985,33.1902,0.0287111,-2.76815,3.11949,0.00717093,0.402994,2.11871,1.01033,7.19869,2.99256
0.000140322,1.32421,0.0814058,0.00216752,0.745334,0.0303921,1.03965,0.069082,0.000589499,0.186246,78.0195,0.319653,2.15345,2.41899,0.0712613,0.156602,0.408557,29.7971,0.0137671,-1.97881,2.01342,0.0107887,0.548228,3.10679,0.589467,7.44178,2.87147
0.000133846,1.36152,0.0887434,0.00341153,0.264983,0.0692432,1.02967,0.0474868,0.000717479,0.269519,62.7615,0.44291,2.86807,2.53454,0.127285,0.370934,0.536111,13.7213,0.0165669,-2.43057,1.30671,0.00548794,0.432056,1.79833,0.791685,6.38571,3.94305
0.000109548,1.00916,0.0839412,0.00148036,0.684761,0.0455809,0.751149,0.0616541,0.000924473,0.25701,131.573,0.397006,2.43025,1.79791,0.149238,0.231376,0.422414,35.7318,0.0156775,-2.14208,1.76501,0.00704088,0.884739,1.79329,1.10847,8.42109,2.89851
9.51783e-05,1.35903,0.101054,0.00179143,0.48387,0.0507837,0.737304,0.0650965,0.00100763,0.139644,95.719,0.462393,2.40294,2.56477,0.0577955,0.312644,0.581876,31.8385,0.0224533,-1.52922,3.22107,0.0108757,0.88,2.26024,0.590264,7.01631,1.81366
0.000141776,0.968782,0.096869,0.00171336,0.693331,0.0368086,0.712329,0.0603361,0.000850476,0.174654,150.122,0.371753,1.61853,2.52594,0.109173,0.163523,0.318637,35.3441,0.029967,-1.93593,2.58007,0.00829762,0.615309,1.76678,0.806609,10.172,4.01299
0.000112233,0.848757,0.0895849,0.00105601,0.580702,0.0464281,1.62684,0.0422513,0.000866943,0.238791,132.598,0.333389,2.24167,2.15956,0.121293,0.319585,0.488009,22.8562,0.02363,-2.64797,1.55537,0.00782968,0.761991,3.07119,1.12678,9.19662,2.2422
0.000128111,1.3377,0.0837098,0.00172337,0.869629,0.0417701,0.929072,0.0448054,0.000584872,0.129894,78.3288,0.41345,1.48412,2.40018,0.0552449,0.19463,0.368395,25.1069,0.0182053,-1.61811,2.72045,0.0107058,0.464787,3.15707,0.881576,7.80911,2.8328
6.22265e-05,1.01705,0.0869601,0.000975477,0.331349,0.0576862,1.11223,0.0527364,0.000841552,0.19413,97.1783,0.450536,2.84741,2.568,0.133905,0.320147,0.449762,21.5296,0.0164745,-2.88935,2.31141,0.00536788,0.582853,1.25028,0.957201,9.45186,3.92649
0.000132609,1.44496,0.0996685,0.00202086,0.731872,0.0630759,1.02501,0.0490141,0.000926925,0.251515,160.928,0.488353,2.4037,2.14183,0.104001,0.290407,0.392483,35.9751,0.0113933,-2.90071,2.84706,0.0096118,0.562748,2.41864,1.20397,7.73258,1.91883
0.000124116,0.800917,0.072481,0.00161166,0.457071,0.0436213,1.15381,0.0544682,0.000992021,0.263974,91.3398,0.484163,2.93094,2.8363,0.117126,0.191001,0.388721,29.5243,0.0258122,-2.28188,3.31106,0.00773319,0.894452,1.2778,0.861104,7.18329,1.83283
0.00012072,1.24573,0.0810256,0.00230845,0.551633,0.0698809,1.27259,0.0293144,0.000919407,0.163247,107.854,0.22744,2.9247,2.50409,0.0721983,0.26138,0.462714,17.3541,0.0208839,-2.69151,1.97496,0.00457504,0.901333,1.12324,1.1992,9.64826,3.4796
0.000117825,1.18808,0.0587253,0.00141283,0.596821,0.0281842,1.53967,0.0658455,0.000896852,0.257445,116.793,0.282823,2.84089,2.98833,0.0769587,0.148841,0.676607,35.9049,0.030578,-3.0748,3.29296,0.00647364,0.903012,1.44006,0.784888,3.98859,1.80484
0.000111637,0.878215,0.0907773,0.00106789,0.82518,0.0561655,1.36207,0.0401192,0.000639467,0.276127,151.544,0.378177,2.46081,2.78204,0.0661427,0.176999,0.433885,27.8579,0.0264796,-1.23851,1.23739,0.00554772,0.664278,3.33302,0.801789,9.62824,3.24479
7.79589e-05,1.26145,0.0852591,0.00305931,0.319269,0.0352392,1.01857,0.0325082,0.000505151,0.134495,125.046,0.502541,1.39901,2.79276,0.136074,0.162802,0.545945,31.425,0.0134395,-3.21849,3.00458,0.00534695,0.531181,2.5608,1.04761,10.1395,2.42969
5.53982e-05,1.41165,0.0834805,0.00185005,0.39727,0.0362161,1.12749,0.0693503,0.000499718,0.150441,149.005,0.460143,2.38252,2.53211,0.127065,0.319877,0.543678,18.7391,0.0279162,-1.9021,2.47764,0.00530209,0.908068,2.14026,0.741586,6.74488,2.53712
8.07297e-05,0.733723,0.0695988,0.0012757,0.516256,0.0637878,1.60202,0.0314583,0.000891582,0.187646,89.7395,0.233441,2.36444,2.05882,0.0715034,0.148934,0.419575,19.736,0.0172499,-2.07398,2.57264,0.0105064,0.52252,2.88844,0.733611,7.78733,4.12546
0.00014517,1.24814,0.0969095,0.00174751,0.334851,0.0265973,1.63272,0.0510739,0.000719073,0.278485,116.644,0.265508,2.27795,2.60619,0.0610379,0.135218,0.674703,16.9919,0.0107895,-1.90443,1.33963,0.00457133,0.548792,2.31474,0.733041,4.89285,3.71437
0.000119433,1.4613,0.0791638,0.00305325,0.573102,0.0353345,1.04215,0.0395258,0.00100782,0.249052,62.0331,0.292331,2.42206,2.47034,0.0575335,0.374947,0.509544,30.5447,0.0277888,-3.07038,1.28444,0.00541471,0.667846,1.77272,0.831248,10.3406,3.18318
0.000127648,0.917121,0.0954856,0.00114881,0.862773,0.0627902,1.34675,0.0255962,0.000623715,0.100533,95.0898,0.302783,2.70003,1.82829,0.11883,0.269238,0.503478,30.3831,0.0149287,-1.45004,1.78217,0.00819523,0.81056,3.06873,0.889046,8.57814,1.71535
0.000114526,1.3214,0.10209,0.00152087,0.826967,0.0418527,0.726499,0.0379061,0.000785517,0.153321,63.6625,0.244483,2.27523,2.63741,0.113214,0.232996,0.431108,17.0979,0.02266,-3.45059,3.05323,0.0100125,0.78271,3.2832,0.788623,9.66429,2.1299
0.000128285,1.16405,0.0981655,0.00263729,0.324516,0.0637166,1.27028,0.0282172,0.00046574,0.120501,70.52,0.492619,2.3519,1.85995,0.0561279,0.301189,0.320515,18.3565,0.0148475,-1.81345,1.34386,0.00530069,0.82503,2.28301,0.812438,4.02681,4.30826
0.000129326,0.740312,0.092614,0.00167186,0.322907,0.045223,0.95475,0.0706538,0.000644322,0.154431,110.818,0.270966,2.29122,1.90684,0.139423,0.300679,0.541648,24.3072,0.0225593,-3.59821,1.97288,0.00919776,0.59847,2.14158,1.05515,8.92572,2.21938
0.000134195,1.1071,0.0975935,0.00167947,0.743681,0.0618255,1.31799,0.0451576,0.000616028,0.226857,70.5469,0.48852,2.6534,2.63969,0.0953878,0.245318,0.290568,17.8953,0.0139074,-3.03419,2.05153,0.0127131,0.669888,1.71537,1.15055,6.18135,3.60819
0.000103511,1.3308,0.0711117,0.00196722,0.421895,0.0435107,0.731979,0.0310648,0.00058428,0.228565,142.952,0.414095,1.86595,1.94403,0.0988879,0.241272,0.686649,26.9041,0.0154118,-1.88103,2.08075,0.00604513,0.379247,1.94575,0.876553,5.13836,4.10763
8.1499e-05,1.493,0.0962251,0.00128111,0.822638,0.0714598,1.65913,0.0608478,0.000973785,0.177816,162.471,0.407537,1.43872,2.81534,0.107753,0.148361,0.519251,17.3753,0.0112537,-2.66802,2.98897,0.00813658,0.777756,1.30253,0.980828,9.24424,2.39315
0.000101862,1.09699,0.0883604,0.00177847,0.724579,0.0674899,1.55725,0.0402819,0.000825534,0.143671,146.394,0.319044,2.38303,2.14248,0.112804,0.156856,0.539559,34.4179,0.0146544,-2.71291,1.79647,0.00626934,0.509499,2.07865,0.867478,4.38745,2.71988
0.000108973,1.30956,0.094176,0.00258927,0.519428,0.0706935,0.800297,0.0264687,0.000710293,0.280023,175.999,0.182753,2.68167,2.69053,0.0898246,0.239293,0.605021,13.3106,0.0292385,-1.64285,1.27096,0.00643387,0.601135,2.50429,0.783887,8.37816,2.48158
0.000111801,0.779242,0.0990471,0.00150739,0.272126,0.0560174,0.724753,0.0456895,0.000981355,0.273292,160.047,0.450002,2.48704,2.35541,0.0906184,0.127794,0.575992,20.6335,0.0195803,-1.4192,1.16796,0.00769544,0.512271,1.40829,0.667076,6.78645,4.26858
8.25034e-05,0.693115,0.074525,0.00112414,0.59156,0.0384483,0.782118,0.0338673,0.000458406,0.235647,85.0614,0.332597,1.91692,2.75513,0.118434,0.240572,0.525287,16.0233,0.0301217,-3.34546,1.93138,0.00947292,0.490229,2.18129,1.01623,9.40445,3.10252
9.18436e-05,0.653737,0.0480489,0.00129339,0.314829,0.051002,1.3862,0.043995,0.000758319,0.297563,139.085,0.189391,2.02315,2.9174,0.118762,0.142082,0.387345,35.2868,0.0289884,-2.20809,1.85618,0.00801581,0.68375,3.06301,0.963453,5.39884,3.07464
0.000126244,1.13883,0.0806232,0.00243049,0.380161,0.0590223,1.4267,0.0439646,0.000677984,0.264835,138.082,0.425978,1.77222,2.84278,0.091392,0.302954,0.531935,14.6956,0.0265899,-1.48172,2.27002,0.00631522,0.527048,2.54031,0.986555,4.28179,3.10905
0.000133412,1.32542,0.0983331,0.0021536,0.470179,0.0740279,1.50878,0.039427,0.00063778,0.204613,76.3563,0.331134,2.80516,2.00158,0.0802711,0.145489,0.68038,35.2293,0.0183538,-1.47336,3.05055,0.00462646,0.633085,2.35299,1.20048,3.97082,2.12565
0.000108677,1.11874,0.0868643,0.00157758,0.399621,0.0482311,1.56594,0.0391863,0.000963254,0.118749,139.396,0.176362,2.51334,2.43765,0.0764324,0.364261,0.410231,25.3008,0.0152012,-2.97877,1.3005,0.00725991,0.842838,2.52652,1.12822,6.51176,3.40874
5.78252e-05,1.40409,0.0897815,0.000899747,0.949329,0.0553736,0.806606,0.0317579,0.000874892,0.164306,80.1737,0.213196,2.83232,2.78845,0.148791,0.325478,0.639978,31.5777,0.0250863,-3.47461,1.70382,0.0113406,0.553947,2.11738,0.851534,6.23848,4.09794
0.000141996,1.42478,0.0919114,0.00476756,0.208158,0.0390984,1.17477,0.0589771,0.000740942,0.19681,167.428,0.46752,1.54769,1.92197,0.14258,0.331611,0.460729,25.4644,0.0278036,-2.51857,1.46305,0.0126434,0.364497,3.20701,1.19503,10.284,3.3096
3.24002e-05,1.43904,0.039534,0.0015604,0.26858,0.0291061,1.02175,0.0470026,0.000519761,0.148383,130.624,0.482467,2.26999,1.58052,0.147331,0.225016,0.547893,12.7094,0.0185874,-2.34328,2.22361,0.00582075,0.720017,2.06576,1.05417,4.10803,3.04724
0.000142397,1.23009,0.0965792,0.00215988,0.658708,0.0645123,1.094,0.0475983,0.000486192,0.249741,68.7377,0.351177,2.42002,1.36432,0.122373,0.17448,0.404117,26.9456,0.0110807,-2.56104,2.57136,0.00546222,0.320916,2.92734,1.13403,5.22814,2.75302
7.65744e-05,1.23128,0.0475014,0.000972616,0.644858,0.0277087,1.0577,0.0264485,0.000905502,0.28749,119.014,0.439575,2.01948,2.2493,0.0699567,0.198682,0.353633,35.5657,0.0217356,-2.96051,3.14347,0.00888726,0.805609,2.20823,0.960049,7.5606,3.37548
0.000114665,1.24679,0.0878383,0.00287407,0.334446,0.0523889,1.1001,0.0398424,0.000997969,0.100975,79.9967,0.465585,1.78536,1.78348,0.0798517,0.310189,0.654212,25.9186,0.0161267,-2.38466,2.41988,0.0120192,0.334785,1.57751,0.92936,8.11955,1.67489
0.000127755,0.870344,0.0851826,0.00101883,0.390439,0.0532732,1.52683,0.0267701,0.000957722,0.266371,127.82,0.339922,2.59654,2.10692,0.144821,0.345238,0.67445,29.4116,0.0151643,-1.7866,3.36375,0.00611879,0.731616,2.96004,0.8152,8.14591,3.85799
7.95909e-05,1.04994,0.0995974,0.00171554,0.559693,0.0714648,1.41583,0.0265857,0.000564162,0.107835,130.974,0.281171,2.63757,2.30862,0.147919,0.145366,0.547028,22.0359,0.0199446,-3.26229,2.01364,0.0108602,0.673083,2.8832,1.03725,10.1361,1.75532
0.000130626,0.850046,0.0868306,0.0015145,0.974806,0.055049,0.96383,0.0693721,0.000781821,0.258542,147.124,0.329972,1.49915,2.29525,0.13977,0.372588,0.607759,26.1838,0.0287812,-1.32162,3.34745,0.00604722,0.77688,3.25332,1.13375,5.22477,2.32716
